,tag,fund_ratio_net_annual_expense,pb_ratio,ps_ratio,mmc,pc_ratio,pe_ratio,total_assets,yield,greatstone_rating,return_ytd,Year,inception_date_delta,portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,id,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation,3yrs_treynor_ratio_fund,3_years_alpha_fund,3years_category_std,3yrs_sharpe_ratio_fund,3yrs_treynor_ratio_category,3_years_return_mean_annual_fund,fund_beta_3years,3years_fund_r_squared,3years_fund_std,category_beta_3years,fund_return_3years,3_years_alpha_category,3_years_return_mean_annual_category,3yrs_sharpe_ratio_category,3years_category_r_squared,3_years_return_category,category_r_squared_5years,5yrs_sharpe_ratio_fund,5_years_alpha_fund,5years_fund_r_squared,5years_fund_std,5yrs_sharpe_ratio_category,5_years_beta_fund,5yrs_treynor_ratio_fund,5_years_return_mean_annual_fund,5_years_return_mean_annual_category,5yrs_treynor_ratio_category,5_years_return_fund,5_years_alpha_category,5_years_beta_category,5years_category_std,5_years_return_category,10years_category_r_squared,10yrs_sharpe_ratio_fund,10_years_alpha_fund,10years_fund_r_squared,10years_fund_std,10yrs_sharpe_ratio_category,10_years_beta_fund,10yrs_treynor_ratio_fund,10_years_return_mean_annual_category,10yrs_treynor_ratio_category,10_years_return_fund,10_years_alpha_category,10_years_beta_category,10years_category_std,10_years_return_mean_annual_fund,10_years_return_category,investment_class_Growth,investment_class_Value,investment_class_unknown,fund_size_Medium,fund_size_Small,fund_size_unknown
5years_fund_r_squared,0.01872914500979054,-0.15920810215490974,0.11629989376339678,-0.006423545895944415,0.3572279184868594,-0.04579313221842564,-0.03926687336948915,0.09232993336835113,-0.2704369571967983,0.03377513520153633,0.19087502633584916,-0.07750622677216172,-0.07838930629683043,0.06610055338421508,0.2244244192690676,0.10073636800401871,0.2824922026270686,-0.10706546420927925,-0.1551993992869851,0.24972539000194693,0.21799903252824224,-0.13210859105310185,0.01872914500979054,-0.04998658523422381,0.08767657725927865,-0.054228063717478764,-0.2814513105403056,0.11600028021355771,-0.023320083004653432,-0.1376964170122434,0.16546071140004812,0.3338163637554887,0.979499372614769,0.07390586323067545,0.5471538299476503,0.17571518052651502,-0.3488020757757623,0.20734838372366582,0.10278965457206367,0.8790842327118193,0.20658731601415967,0.8893961961656779,0.1774530664749634,-0.14596385417435487,1.0,0.06138074941956009,0.14034715958699082,0.3385134329296337,0.026534739175940625,0.22136923060474875,0.20842950677794525,0.13089395365402584,0.23530599651485395,-0.17839664387420265,0.5096719797578104,0.09997138559651965,0.25653460310154386,0.8633976600661949,0.0072532418387897075,-0.40189309448998584,0.9438845891704781,0.0006199655336323786,0.18114502570363045,0.09244409357003582,-0.011336378587913127,0.10641460478805302,-0.27491586108875576,0.16875381035830447,-0.4944998928900345,0.2843388599870626,0.11382997733679918,0.09765185443924501,0.18954248153530165,0.08403988343391051,-0.24150635876092807,-0.187240595304813,-0.08046224666773655,-0.4121440672952311,-0.187240595304813
5years_fund_std,0.030837934457043335,0.2567742466874089,0.20409770935880236,0.016067834103517267,0.21821221017448228,-0.004758997216206977,0.07026715306791394,-0.0555834329718061,-0.4184289937301614,-0.08280088584486463,0.6850833759435857,-0.0073624541782656375,-0.0070511055075133935,0.08936248423951633,0.28381191350712154,0.23507707974103592,0.44825294351694545,0.27062210137016063,0.1042250619033008,0.18469323902575244,0.3324543797509779,0.10268705819429236,0.030837934457043335,-0.0019796540777533324,0.2821961570187596,0.08028960138759343,-0.21623502314363277,0.8676659649084066,0.11761125258012639,0.26057681858021237,0.5698210557297603,0.2704470087564137,0.012762330788784158,0.9903539267882931,0.26590167814557913,0.5103912630797154,-0.22941896619860871,0.6101837484220403,0.2705469495629272,-0.025540242082286405,0.5635985738189775,0.03309948850148357,-0.23230473086935724,-0.3100327175174359,0.06138074941956009,1.0,-0.29804825652192635,0.25376350200182574,0.042510762745369406,0.34208744646186845,0.4573194292598252,0.20768238023636007,0.22465651088954489,-0.2851070896979383,0.2843658969444787,0.8694817806906984,0.28094861891921813,0.17321510655353717,-0.3922891884604712,-0.3100837582368766,0.15936567807802784,0.9728484988513884,-0.27531442005260354,0.06461107442210469,0.00985968879209284,0.4709457689908268,-0.07895478809239247,0.36885184182643804,-0.29064222139267526,0.15909299790267098,0.8429988384829286,0.5703761715970933,0.5176535214087834,0.3224164304405133,-0.14304163145153673,-0.12840002548708773,-0.121289341424581,0.04763495430966666,-0.12840002548708773
5yrs_sharpe_ratio_category,0.04428752636286221,-0.2487527288500957,0.07528753391395969,-0.031757829808501635,0.19730628707537826,-0.011644625856578422,0.01785468427335621,0.12622765918528384,0.08511504703427565,0.0663322249376311,0.009069677620421284,-0.095493604932531,-0.09551013977937489,-0.028806904676701734,-0.13022537985640398,-0.08605674269225458,0.098358595910608,-0.1499903634219169,-0.06754104461176268,-0.07346978383208862,0.14919163456388856,-0.03588070233840572,0.04428752636286221,0.007291559944640045,-0.021716710214900414,0.03361156802264543,0.20201455220714437,-0.28005724530306314,0.39232568405299495,0.17014768660405583,0.16188940731588064,0.03056035896468173,0.16664341320102827,-0.2936012297047904,-0.07048984695072805,0.1910046219096353,0.26332807731847424,0.008970821657699002,0.23638458300684373,0.22038032637405777,0.22574426812732545,0.1914093204237709,0.5793469554562107,0.1596838361835984,0.14034715958699082,-0.29804825652192635,1.0,0.04364671129446084,0.046795988123012375,0.35191886150511814,0.23994939859630346,0.28403493990626033,0.35655361023800775,0.15888210636005465,-0.0032275339953481766,-0.2824311553422497,0.47996513883213915,0.058324790999818035,0.5701375165798258,0.142496504416948,0.024596129589772583,-0.35724854972924897,0.2628935915674842,0.009951733877299035,0.004947625322096269,0.06688839378504893,0.09602684882138902,0.17879364534014777,0.1046189748249197,-0.022013440646353563,-0.3272466947409251,0.11867980200828426,0.20775653842983963,0.03608381373594339,-0.018083540420958038,-0.08823927873993295,-0.0005279662857330998,-0.0504612248935573,-0.08823927873993295
5_years_beta_fund,0.007074919594843737,-0.03538295206454146,0.08841286582058723,-0.003943846046330901,0.12495726426984727,-0.011398875260177022,-0.010646834712102654,0.02354695408886306,-0.13700156584033235,0.058705858638313665,0.37367629028703286,-0.01432930043619311,-0.014570947592849432,0.02090817896588083,0.14437025904115935,0.08035238414510652,0.21290709142954978,0.0014422045400287174,0.008075893180024649,0.08087453075032493,0.15672355640341662,-0.016987558446896384,0.007074919594843737,-0.02759966955454481,0.08920303959777884,-0.01105203231312797,-0.13767106511985988,0.2396800804683215,0.11450924112129848,-0.008281225406176864,0.33063470064767103,0.9722064015752032,0.32857710425738396,0.25851491074801414,0.4413727093175814,0.3162119889805803,-0.17458246656119217,0.2735706700314417,0.15302303429836303,0.310563143499301,0.2841772681722605,0.3165097551457129,0.11181705243624078,-0.16914220515602035,0.3385134329296337,0.25376350200182574,0.04364671129446084,1.0,0.014137448253274657,0.3034637647524697,0.21806890333324525,0.07931030261811234,0.2780249102278598,-0.1763081456607575,0.45258807017055974,0.23229548885411902,0.2402630618126243,0.33331397324547213,0.0670666821120685,-0.21574790890456588,0.3126317615514397,0.20652560382949697,0.10773203624155797,0.3389089389839857,-0.0038299176905626313,0.23390706412017606,-0.1516096815259541,0.26203338927784753,-0.2656878203728857,0.3521972435144929,0.2270901312226398,0.36513693424810134,0.294326198296618,0.13868406505627856,-0.16150223130718402,-0.13711928242096294,-0.047983036472117664,-0.06227572876113115,-0.13711928242096294
5yrs_treynor_ratio_fund,0.0037540730261726375,-0.011276337931335877,0.03999783866878936,-0.0029987447137592234,0.06794563100526135,0.003755194747638703,0.006009326120008759,0.019672985848873035,-0.04428265292670219,0.04018009321412382,0.07684811442130332,-0.011838648475272003,-0.011892731170709936,0.01326937643177882,0.008980623530785803,0.02489079008415838,0.07320432012376481,-0.009067073665742656,-0.018285403965347054,0.021002719303409054,0.05209808340125909,0.029998474353216485,0.0037540730261726375,0.018268414574586906,0.034013361982412255,0.01603995271190611,0.04942188545553266,0.04727663398385148,0.06277577896515103,0.12273127982661351,0.09194904656861701,0.0176575211225205,0.024307065271181982,0.04351402959973472,0.024182073646907727,0.09433688425339902,0.02206378026531608,0.07256702536802861,0.05739119583113974,0.023777873424733784,0.08537875446775192,0.026679302324452262,0.07027922737091909,0.06273294338762733,0.026534739175940625,0.042510762745369406,0.046795988123012375,0.014137448253274657,1.0,0.12373310868887738,0.09160824205045044,0.16118114395540512,0.12321582149059894,0.02673152237436074,0.018560729079034884,0.04444457072905566,0.10648548860504405,0.03304841462270297,0.11817549587468694,0.0992605358558442,0.011342831593297428,0.07614253353692384,0.04007351123926502,-0.0024975593972077475,0.012145162855095176,0.05648889981527834,-0.09999235842121479,0.07513071636215739,0.01913407576720703,0.00763278532614927,0.04419119450975352,0.16113453876946943,0.09015146126083877,0.04958593244714503,-0.02491790574013045,-0.021001046752515642,-0.01800243943551282,-0.010153435611771136,-0.021001046752515642
5_years_return_mean_annual_fund,0.017454090181793554,-0.1333983669489466,0.28330829183832595,-0.005469974955350765,0.4423075418118133,0.00011476221477554104,0.07922697777729358,0.18534372883917694,-0.35539312612435286,0.3519162096418922,0.6927372655322037,-0.045289716646742466,-0.044380910733532106,0.027296466801686556,0.16753490315326003,0.16617770761931885,0.594877145775367,-0.060079246200167274,-0.18465537011807506,0.1395578934123011,0.4019167724434547,0.08089826542864938,0.017454090181793554,0.01929312954797223,0.2797022112969386,0.1337393804526267,0.28353086450669973,0.4010866762677257,0.595828245323166,0.31248143270101986,0.852164008866319,0.31624561734052076,0.20910901385411856,0.35885968168637156,0.29642598441135193,0.8620442693938811,0.10294581312931905,0.564593601497932,0.4700545761477388,0.20376347349282986,0.7444321448554176,0.21742978807101,0.6169423285168704,0.3133169580796803,0.22136923060474875,0.34208744646186845,0.35191886150511814,0.3034637647524697,0.12373310868887738,1.0,0.7027344081918138,0.5299433269146981,0.9893498656216767,0.08061618355103517,0.3233631570677372,0.36929158267734874,0.8291933104998778,0.25620554044676636,0.38162598914513307,0.14053337308378036,0.23240285305199626,0.35403000839782783,0.3398894719266892,0.08549496667637087,0.015501428842790571,0.508541375692547,-0.0010960698420174409,0.6542221061969191,-0.05369259940440825,0.19037521435439161,0.35108174116231067,0.8410161328400892,0.7341224281272964,0.4066269945514322,-0.1945841525891735,-0.23227017092836186,-0.11267648339206378,-0.029765470866791804,-0.23227017092836186
5_years_return_mean_annual_category,0.03107919889494511,-0.040384320251549116,0.24169829889654068,-0.013049815566529902,0.3565634889158186,-0.012423574440314394,0.07485288836104992,0.05006773964240178,-0.3881691053172289,0.008928491066588483,0.6147651149035749,-0.044196223782778,-0.04385875666537141,0.04231296705591283,0.22211757377443264,0.19338722961325527,0.45055399582934436,-0.03551441443910349,-0.12487557935430342,0.166520739148188,0.4048204368590792,0.14742495095165586,0.03107919889494511,0.034764266110647334,0.25763020594184693,0.057804639233605716,-0.0642154433515192,0.5220674818630201,0.3279830388301592,0.3048604096068979,0.6430589892952223,0.24497949526098642,0.21089923985760747,0.46772433434333377,0.3044970666169734,0.586979989699914,-0.05677513460573832,0.5775348976686108,0.4454995388891007,0.24296667733259827,0.7491595581187543,0.2586178496492767,0.2767121751216869,-0.048607063966433196,0.20842950677794525,0.4573194292598252,0.23994939859630346,0.21806890333324525,0.09160824205045044,0.7027344081918138,1.0,0.5337586544239331,0.5868073344205715,-0.052718601545815626,0.32250664455979816,0.48157799900279724,0.8143398998871291,0.2653183641513856,0.1258154748091702,-0.10468419166950783,0.23712043048436676,0.45434469589179377,0.19917893555791694,0.0655233738544942,0.01866314199493402,0.4348187102440825,-0.010709231438045693,0.4638607096040927,-0.16871977700821186,0.2042010178730147,0.4404647147471526,0.6999846625868781,0.746922795753048,0.2724582247999719,-0.0969171009751679,-0.21076911448783628,-0.06291022429588339,-0.054407927077986244,-0.21076911448783628
5yrs_treynor_ratio_category,0.01922357925826309,-0.04867859053598063,0.18693862997208813,-0.026694086399481964,0.32079464423766757,0.013517029473520764,0.04283402447258314,0.05477186542413658,-0.2160826320544178,-0.00035716521709241593,0.363810455450302,-0.0859384317043407,-0.08587074985229516,0.10628017041230312,0.07277624733391906,0.08344513690857389,0.3388771045723038,-0.1034023711156013,-0.09212488822421226,0.07709106512507143,0.2698358851956046,0.13622339910845888,0.01922357925826309,0.10375562611604512,0.1470910607295305,0.10988988340178399,0.10780977580869253,0.2524794461745625,0.2906655560598215,0.4333282989382141,0.4032523701672758,0.10502679570672684,0.1360042391277156,0.2117962121030623,0.13704736475626966,0.38589512810250975,0.14857162811706348,0.4041490669996996,0.3242707966451218,0.16029184638364286,0.4900939900444065,0.17367819568961965,0.30807984812483724,0.14994510582110632,0.13089395365402584,0.20768238023636007,0.28403493990626033,0.07931030261811234,0.16118114395540512,0.5299433269146981,0.5337586544239331,1.0,0.46221821314535644,0.176483929622084,0.11254532135650135,0.23811049935989623,0.6366600836204254,0.18596630756276167,0.19900782274776732,0.1834748201516305,0.1161320169312972,0.2261346872402187,0.2386181534750295,0.005775905315041376,0.020320953729217748,0.3740438886516692,-0.2405040089821649,0.3413645889246786,0.12434711993547441,0.02048510338209335,0.2274720511227063,0.46534651176541253,0.5076261233490883,0.21441475939364257,-0.04292545934070749,-0.16522272555593318,-0.05577119370266391,-0.08156411208194106,-0.16522272555593318
5_years_return_fund,0.009145381094768685,-0.13976723102252372,0.2561984503950392,-0.0025528410014837013,0.39019651644156966,0.005074065175234339,0.07114708137649686,0.2832709097289183,-0.27774231072363825,0.4109942121283929,0.5567270922426464,-0.20121022838795274,-0.20140836017883826,0.015478180349036105,0.12797782180217157,0.12810997070728367,0.5026447455517786,-0.09635860116596652,-0.17246676367713848,0.09228191371520353,0.3428793260719581,0.05702516086993436,0.009145381094768685,0.007675173231827017,0.22430139042106167,0.07511043810438553,0.28563842950828777,0.2832701386553906,0.5280294142720063,0.2559339749530482,0.7458105278740179,0.2706914714529407,0.2195212373598079,0.23170882751428187,0.24150046322893803,0.7823392212759208,0.11517595605291268,0.46030002003091536,0.3761077554532457,0.20221066235210963,0.6375945439350286,0.20685892754184895,0.6609105835545298,0.3655847047335396,0.23530599651485395,0.22465651088954489,0.35655361023800775,0.2780249102278598,0.12321582149059894,0.9893498656216767,0.5868073344205715,0.46221821314535644,1.0,0.0983338162698851,0.2713749234260554,0.25268378464894076,0.7264918019861216,0.24657449273778634,0.437269684901278,0.19048667987642431,0.23765743641634499,0.24103185191468063,0.3353604195125659,0.07845557322136325,0.0156194860501858,0.4138353939173922,0.018768515598636407,0.6982358678523805,-0.024828612887687316,0.16884043741847568,0.24916459057629242,0.8001632157207434,0.6296129701577001,0.35304176509044105,-0.14490954494168745,-0.2075441006991566,-0.07209531152843739,-0.029020312898156705,-0.2075441006991566
5_years_alpha_category,-0.021049489653169263,-0.04860950121887828,-0.007841350916064636,0.004926289662842968,0.04182824580692643,0.013340701041194662,0.007462913068816921,0.019042786397689714,0.16150217772284503,-0.0004433293235841023,-0.15777138402536886,-0.0020120126412561234,-0.0022809822053527617,0.038293783043455626,-0.1338127032576372,-0.14812106255250712,0.022439223391015905,-0.08215069926149864,-0.26916740600701206,-0.012092820190895668,-0.04905087568595121,0.08453699752061909,-0.021049489653169263,0.02351907661875207,-0.06161095403817996,0.021753121941176106,0.6033473264116535,-0.33200341329000166,0.12518362009423029,0.10237378808557078,-0.05871888243899399,-0.17682876094289232,-0.17249779556587236,-0.314874117796995,-0.21748963341237393,-0.03199442833075833,0.8331911257673138,-0.06616409318404175,0.09358970993963482,-0.18396878223926547,-0.04993304744888737,-0.1729549000081766,0.19866751003954805,0.7812613936069777,-0.17839664387420265,-0.2851070896979383,0.15888210636005465,-0.1763081456607575,0.02673152237436074,0.08061618355103517,-0.052718601545815626,0.176483929622084,0.0983338162698851,1.0,-0.18842173478334032,-0.3216726351036528,0.14767224091731837,-0.2170665444717038,0.1278929170282152,0.6881021079492337,-0.23469778844749864,-0.2216856486483114,0.11754238186493757,-0.06851970297959684,0.00595460900920181,-0.0424902000504951,0.10871810207654531,-0.06935962800903646,0.7516638005153432,-0.13117425219531242,-0.2440057966996077,-0.12689218991303788,-0.14134038630057286,0.11546211400087979,-0.10176165612804702,0.062278415818964435,-0.06494517140238171,-0.1308117885498492,0.062278415818964435
5_years_beta_category,-0.0024247405821332976,-0.0676671378816919,0.12890938633110133,0.011547027699207008,0.17799272304514563,-0.008362249236712041,0.001065178631898819,0.027872879476285334,-0.20509545350537592,0.0510968024691083,0.3975783785037819,-0.03304294405545564,-0.033358151631445565,0.013160261683235063,0.21527695881997488,0.08126495858017839,0.2529048537061766,0.0393057326129202,-0.04629551281395912,0.19210460082930644,0.2045111357407448,0.0506202383146365,-0.0024247405821332976,-0.06104011023455109,0.09009227780861785,-0.023720715133150504,-0.20124723902610578,0.4054599320099335,0.0368897854601964,-0.13479101550338127,0.3261174112575007,0.4534779725445111,0.5074968369938926,0.31141271378347574,0.9127707790175946,0.29219248974853607,-0.2664527398394841,0.4041251274493799,0.17163076517590192,0.5742154637765863,0.4021573734068996,0.5872829918063344,0.10796553347248583,-0.13623674759032936,0.5096719797578104,0.2843658969444787,-0.0032275339953481766,0.45258807017055974,0.018560729079034884,0.3233631570677372,0.32250664455979816,0.11254532135650135,0.2713749234260554,-0.18842173478334032,1.0,0.39905942510709086,0.3754497748877412,0.5875752458349879,0.007238052114565744,-0.27048008303949145,0.5350220832111164,0.2425429377458123,0.16602658530905262,0.2222838153554626,-0.004426815532023198,0.3683450207013599,-0.19441715098997311,0.2594822417276581,-0.37701931565141417,0.7290000866186026,0.3916721747071174,0.39356381388154954,0.4432432136760365,0.17874186900200362,-0.2677510710503241,-0.1634709445507392,-0.05006811143675796,-0.1696311674542642,-0.1634709445507392
5years_category_std,-0.0017312460419700575,0.18015295829823433,0.2266561649701535,0.023043877631367362,0.22090725083524926,-0.0040830043594081294,0.07959856716407403,-0.007154791784954143,-0.4030113695097518,-0.0017797250522688568,0.6684778355652997,-0.009977535361352981,-0.009591292295585628,0.06893022070463736,0.30710167353485546,0.26624870050286625,0.45568366704622876,0.28054358740713026,0.1168139901831663,0.24101040237132806,0.34067202197739155,0.10393408599190636,-0.0017312460419700575,0.017699777963070165,0.30566283689639306,0.048828412414500255,-0.20591812513647212,0.9901476062422102,0.13207077642720183,0.2826551352401038,0.5594111258598922,0.2668135342349167,0.07414380298696119,0.8649097141608723,0.38361200223003594,0.47973825571352297,-0.2589927162552779,0.6804175212879795,0.3091560482057926,0.09628757292912284,0.6481183709385463,0.15352647311593282,-0.17216312396293942,-0.23401643046692938,0.09997138559651965,0.8694817806906984,-0.2824311553422497,0.23229548885411902,0.04444457072905566,0.36929158267734874,0.48157799900279724,0.23811049935989623,0.25268378464894076,-0.3216726351036528,0.39905942510709086,1.0,0.32343709064653986,0.293784821455851,-0.33015073397920647,-0.23548468845580073,0.20396614318874964,0.8570915891629686,-0.11839096570447649,0.07011392214654173,0.013289954378347141,0.5431840934134166,-0.06831497417907667,0.3338127651998167,-0.3103993998421236,0.23619611849027572,0.9566058949647775,0.5680305909109248,0.6012220699722597,0.3380222777017876,-0.150210467893317,-0.1859846878219483,-0.10563253098507139,0.03801112871266785,-0.1859846878219483
5_years_return_category,0.025361615681680005,-0.0841382031930196,0.28408217188486823,-0.022848829327258163,0.4455512733545422,-0.006785811360854339,0.07794592064921535,0.10756880323435028,-0.36208635516145393,0.04328830432173999,0.5918192933174665,-0.07157884085250339,-0.07124249882235145,0.04856005027806347,0.1809990643910656,0.17537069322332294,0.5779022999542889,-0.09943657754473241,-0.21795855172149378,0.15259453853984836,0.4335194043458457,0.09037802372266382,0.025361615681680005,0.029387589031673503,0.2794016834885464,0.06357311356077783,0.09789361057864425,0.3632019909478545,0.47064663607729357,0.3340791324459851,0.6950926512126552,0.2638365707608256,0.2668033971133024,0.29674970812277307,0.3490386388726233,0.6554496543249522,0.14494449514362284,0.5899217657701559,0.5526537267057628,0.3142413163054869,0.8324571310644225,0.3217957955148862,0.48666631032294233,0.1274860574888136,0.25653460310154386,0.28094861891921813,0.47996513883213915,0.2402630618126243,0.10648548860504405,0.8291933104998778,0.8143398998871291,0.6366600836204254,0.7264918019861216,0.14767224091731837,0.3754497748877412,0.32343709064653986,1.0,0.2965027043577928,0.33347306092600604,0.03892087233096061,0.2628346049564746,0.28110817533743965,0.3847530696342881,0.0817151971696381,0.018617995731574605,0.5382029387658843,0.009779010613937952,0.5251863179314001,-0.03919906333136213,0.21020794584611371,0.28890676618022537,0.7429119353281254,0.8007076149343663,0.36906097170975694,-0.17667157434601619,-0.24759322115885474,-0.12665972482118423,-0.053987547195497324,-0.24759322115885474
10years_category_r_squared,0.011985529474187151,-0.10138542786609922,0.15582145919112228,0.00896981974541996,0.34172016892289253,-0.03913657870702558,-0.0037098800825802417,0.05879044811572573,-0.3239165721261271,0.05217949796438324,0.2911666319377957,-0.07461678208456607,-0.07482904190742429,0.07379143172042255,0.27429226316004657,0.1437385274316975,0.3427573297425166,-0.03102292809618932,-0.12115921496991672,0.3192761943443803,0.26099475684385337,-0.02529757243593531,0.011985529474187151,-0.024538952020509663,0.16339939184630453,-0.019625185254043047,-0.29330713116691853,0.3042010887656349,-0.0020777534681750785,-0.08776138506804002,0.23927479132000948,0.33458076819056426,0.8124510531211417,0.1983493539931317,0.6492614418566385,0.23223356634499467,-0.39690009584362285,0.3940899855213701,0.1701110283846414,0.9003889302773691,0.34809801042865757,0.9193868327567866,0.11838250965478832,-0.15818622520345665,0.8633976600661949,0.17321510655353717,0.058324790999818035,0.33331397324547213,0.03304841462270297,0.25620554044676636,0.2653183641513856,0.18596630756276167,0.24657449273778634,-0.2170665444717038,0.5875752458349879,0.293784821455851,0.2965027043577928,1.0,-0.05073508320975296,-0.3817280896647139,0.8946548281637949,0.1368385365271852,0.33164621730851884,0.0993660258738619,-0.010662282492131438,0.2904454986660643,-0.25139314087254966,0.20870612896494278,-0.5308230032359276,0.3957118438837135,0.362816293292228,0.21267109115057772,0.3725238749196821,0.11300560896480144,-0.21120278944065152,-0.23610119755195635,-0.08057392379062615,-0.35699264364770056,-0.23610119755195635
10yrs_sharpe_ratio_fund,0.006282877037984882,-0.3822371957983131,0.0456948430726171,-0.04585252924095267,0.08790387251111823,0.015755212588724817,-0.007087334297701517,0.2460871820371325,0.23384805580006296,0.4569452094246905,0.0623252779280844,0.008818006238070645,0.00936276554982753,-0.09667795034931537,-0.09981160096099381,-0.07005964956946269,0.020459893041299408,-0.2028699241743041,-0.020855943324490808,-0.0656843621670992,0.030240966843776324,-0.029495449157989025,0.006282877037984882,0.06018453836062496,-0.004805900341545382,0.10824268105941603,0.3171712083843693,-0.3089958331694658,0.5629029261766051,0.07175926457017623,0.22350802619774404,0.07118262446141048,0.03393961857908404,-0.37905784813768434,-0.027334377750636046,0.2540072890895334,0.2043787729917135,-0.013953722508498162,0.18443928049067695,0.07171016817914262,0.14585997028403472,0.04013860493768481,0.7543100399775878,0.31029291058223785,0.0072532418387897075,-0.3922891884604712,0.5701375165798258,0.0670666821120685,0.11817549587468694,0.38162598914513307,0.1258154748091702,0.19900782274776732,0.437269684901278,0.1278929170282152,0.007238052114565744,-0.33015073397920647,0.33347306092600604,-0.05073508320975296,1.0,0.4109266311473013,-0.09314276357806518,-0.42845013339030097,0.48515330089015996,0.03280446244522976,0.0111099494834224,0.10699262939707345,0.11368900736865907,0.3508500787544083,0.22173422855020897,-0.020529282149510632,-0.351518180102652,0.2953361720264771,0.20689087369518133,-0.010429747085090039,0.06267286437604508,-0.08385686368106947,0.06925211036536341,0.07868832012503638,-0.08385686368106947
10_years_alpha_fund,-0.018745394481844844,-0.1647931829379288,-0.0027918429178764937,-0.005255621644028302,-0.052887575638720825,0.03204120953333526,0.029829089434690093,0.172929268270262,0.33964017136424424,0.3411496097305805,-0.11273641783081156,0.028112870345385576,0.028198209001516768,0.0048307141974645446,-0.17991587618201962,-0.11383549054455355,-0.06413052494224962,-0.15212850033847639,-0.07479146331897858,-0.03142292969022252,-0.01667901137425812,0.12132209361870742,-0.018745394481844844,0.07720495397890853,-0.02405898028140147,0.1701036818847012,0.6576482796561774,-0.2418493909227196,0.2829760928642343,0.20531567391160455,0.006284915244938299,-0.1832594215621917,-0.3907566794669179,-0.32041027604416994,-0.28299223575608046,0.04124072951852246,0.6164119235309318,-0.03389071684961229,0.07145213014877184,-0.35191147599843686,-0.05765802821976779,-0.34978099854613176,0.2984079204988359,0.82759968968388,-0.40189309448998584,-0.3100837582368766,0.142496504416948,-0.21574790890456588,0.0992605358558442,0.14053337308378036,-0.10468419166950783,0.1834748201516305,0.19048667987642431,0.6881021079492337,-0.27048008303949145,-0.23548468845580073,0.03892087233096061,-0.3817280896647139,0.4109266311473013,1.0,-0.4476408292683938,-0.2833050636159302,0.23234349772127677,-0.17744608719197372,0.013767837204105366,0.0569988671403771,0.1878139110443156,0.0830683370419432,0.8117146167057835,-0.20947522864280618,-0.19250496423667043,0.040503387219894965,-0.03482059865148283,0.06186263786770954,0.01841459474888759,0.05429292613941356,0.01766808261595588,0.05422556114667003,0.05429292613941356
10years_fund_r_squared,-0.012348244133430938,-0.0545227080582946,0.10890655547425689,-0.022158819054377932,0.3557987254105843,-0.04278108004868638,-0.03471146010240852,0.044715999940350956,-0.3468814346239924,0.008753613246296288,0.2461780071978378,-0.014371696380514033,-0.014178577931798643,0.07254118525137734,0.2500261691507882,0.15718732637037336,0.319900638703983,-0.08309920315338075,-0.11894503591803962,0.2733704887169307,0.19803297291464572,-0.06118602815109759,-0.012348244133430938,-0.05722743803904664,0.11506831419156308,-0.0705792214011335,-0.32560627090055855,0.21827316587243922,-0.011489096486432511,-0.16600409521271273,0.20006095448519484,0.3076223354024867,0.9056923495404707,0.17409784854236815,0.5969045586140169,0.20446529782527886,-0.39537826974177254,0.25004423991045827,0.15439815317614117,0.8318162045831791,0.2445381178316157,0.8601093867478846,0.14814691900518592,-0.1962998101432617,0.9438845891704781,0.15936567807802784,0.024596129589772583,0.3126317615514397,0.011342831593297428,0.23240285305199626,0.23712043048436676,0.1161320169312972,0.23765743641634499,-0.23469778844749864,0.5350220832111164,0.20396614318874964,0.2628346049564746,0.8946548281637949,-0.09314276357806518,-0.4476408292683938,1.0,0.1843871568999562,0.15177299028550745,0.10583028053289262,-0.007210015305758178,0.18147999433084064,-0.2504565304740003,0.22399419355531147,-0.5104831063698956,0.32616562537170307,0.22489400467146436,0.21918188666545518,0.2532283664970659,0.09940039854679356,-0.24907905712861403,-0.20137008549778487,-0.1108921214124391,-0.36940297566363156,-0.20137008549778487
